pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-122495,Er2Se3O12,Er2(SeO4)3,bulk,dft_3d,Er-O-Se,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Er;O;Se,1,0.25,False,True,True,5,,2,False,3.0,-1.4912,-1.4912,0.0425,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,377,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46006,BaSO3,BaSO3,bulk,dft_3d,Ba-O-S,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;O;S,1,0.25,False,True,True,11,,2,False,3.0,-2.32721,-2.32721,0.038700000000000005,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,378,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-19367,CaSbO3,CaSbO3,bulk,dft_3d,Ca-O-Sb,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ca;O;Sb,1,0.25,False,True,True,11,,2,False,3.0,-2.21645,-2.21645,0.0918,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,379,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-57176,AgTeO3,AgTeO3,bulk,dft_3d,Ag-O-Te,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ag;O;Te,1,0.25,False,True,True,11,,2,False,3.0,-0.8001300000000001,-0.8001300000000001,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,380,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-31375,PdSeO3,PdSeO3,2d,dft_2d,O-Pd-Se,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Pd;Se,1,0.25,False,True,True,11,,2,False,3.0,-0.5980500000000001,-0.5980500000000001,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,381,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-109260,NaNO2,NaNO2,bulk,dft_3d,N-Na-O,oxide,oxide,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,N;Na;O,1,0.25,False,True,True,11,,2,False,3.0,-0.95786,-0.95786,0.0076,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,382,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-150145,UB2O6,U(BO3)2,bulk,dft_3d,B-O-U,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,B;O;U,1,0.25,False,True,True,5,,2,False,3.0,-2.84191,-2.84191,0.0011,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,383,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-33894,AgNO2,AgNO2,bulk,dft_3d,Ag-N-O,oxide,oxide,ABC2,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Ag;N;O,1,0.25,False,True,True,5,,2,False,3.0,-0.16085000000000002,-0.16085000000000002,0.08070000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,384,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9675,Ag2CO3,Ag2CO3,bulk,dft_3d,Ag-C-O,oxide,oxide,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,Ag;C;O,1,0.25,False,True,True,11,,2,False,3.0,-0.8152900000000001,-0.8152900000000001,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,385,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-57435,CaAl2O4,CaAl2O4,bulk,dft_3d,Al-Ca-O,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Al;Ca;O,1,0.25,False,True,True,11,,2,False,3.0,-3.33292,-3.33292,0.0015,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,386,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-60348,UB2O6,U(BO3)2,2d,dft_2d,B-O-U,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,B;O;U,1,0.25,False,True,True,5,,2,False,3.0,-2.74397,-2.74397,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,387,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12015,PdSeO3,PdSeO3,bulk,dft_3d,O-Pd-Se,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Pd;Se,1,0.25,False,True,True,11,,2,False,3.0,-0.6741900000000001,-0.6741900000000001,0.006,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,388,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-150848,CeBO3,CeBO3,bulk,dft_3d,B-Ce-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,B;Ce;O,1,0.25,False,True,True,11,,2,False,3.0,-3.19047,-3.19047,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,389,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-143209,Ca2SiO4,Ca2SiO4,bulk,dft_3d,Ca-O-Si,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Ca;O;Si,1,0.25,False,True,True,5,,2,False,3.0,-3.22813,-3.22813,0.055400000000000005,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,390,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12334,PbSeO3,PbSeO3,bulk,dft_3d,O-Pb-Se,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Pb;Se,1,0.25,False,True,True,11,,2,False,3.0,-1.1288,-1.1288,0.0005,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,391,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-122317,VHO3,VHO3,bulk,dft_3d,H-O-V,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,H;O;V,1,0.25,False,True,True,11,,2,False,3.0,-1.97341,-1.97341,0.007200000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,392,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12116,CuI2O6,Cu(IO3)2,bulk,dft_3d,Cu-I-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Cu;I;O,1,0.25,False,True,True,11,,2,False,3.0,-0.43524,-0.43524,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,393,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-57188,Y2Si2O7,Y2Si2O7,bulk,dft_3d,O-Si-Y,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Si;Y,1,0.25,False,True,True,11,,2,False,3.0,-3.42765,-3.42765,0.0071,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,394,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12365,PbSO3,PbSO3,bulk,dft_3d,O-Pb-S,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Pb;S,1,0.25,False,True,True,11,,2,False,3.0,-1.40324,-1.40324,0.0001,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,395,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-145736,SrAl2O4,SrAl2O4,bulk,dft_3d,Al-O-Sr,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Al;O;Sr,1,0.25,False,True,True,5,,2,False,3.0,-3.32273,-3.32273,0.014400000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,396,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9716,BaTeO3,BaTeO3,bulk,dft_3d,Ba-O-Te,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;O;Te,1,0.25,False,True,True,11,,2,False,3.0,-2.08385,-2.08385,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,397,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-109705,MoHO3,MoHO3,bulk,dft_3d,H-Mo-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,H;Mo;O,1,0.25,False,True,True,5,,2,False,3.0,-1.71926,-1.71926,0.0694,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.375,398,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-30281,CrCo2O6,Cr(CoO3)2,bulk,dft_3d,Co-Cr-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Co;Cr;O,2,0.5,False,True,True,5,,2,False,3.0,-1.30197,-1.30197,0.113,,unknown_or_less_stable,shares elements or related family context but is not the same chemical system/variant,3.375,399,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-151019,Cu2As2O7,Cu2As2O7,bulk,dft_3d,As-Cu-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,As;Cu;O,1,0.25,False,True,True,12,,2,False,4.0,-0.9781700000000001,-0.9781700000000001,0.016300000000000002,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,400,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-29862,Mo2H2O7,Mo2H2O7,bulk,dft_3d,H-Mo-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,H;Mo;O,1,0.25,False,True,True,4,,2,False,4.0,-1.6954500000000001,-1.6954500000000001,0.109,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,401,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-144471,Sm2HgO4,Sm2HgO4,bulk,dft_3d,Hg-O-Sm,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Hg;O;Sm,1,0.25,False,True,True,12,,2,False,4.0,-2.7482100000000003,-2.7482100000000003,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,402,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-147387,V2Si2O7,V2Si2O7,bulk,dft_3d,O-Si-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Si;V,1,0.25,False,True,True,12,,2,False,4.0,-2.61684,-2.61684,0.095,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,403,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46111,Y2Ge2O7,Y2Ge2O7,bulk,dft_3d,Ge-O-Y,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Ge;O;Y,1,0.25,False,True,True,12,,2,False,4.0,-2.77396,-2.77396,0.0522,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,404,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9706,In2Ge2O7,In2Ge2O7,bulk,dft_3d,Ge-In-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Ge;In;O,1,0.25,False,True,True,12,,2,False,4.0,-1.72624,-1.72624,0.0175,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,405,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12737,CuI2O6,Cu(IO3)2,bulk,dft_3d,Cu-I-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Cu;I;O,1,0.25,False,True,True,4,,2,False,4.0,-0.43328000000000005,-0.43328000000000005,0.002,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,406,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-119595,BiCO3,BiCO3,bulk,dft_3d,Bi-C-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Bi;C;O,1,0.25,False,True,True,12,,2,False,4.0,-1.31802,-1.31802,0.049100000000000005,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,407,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-97433,TlMo3O9,Tl(MoO3)3,bulk,dft_3d,Mo-O-Tl,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mo;O;Tl,1,0.25,False,True,True,12,,2,False,4.0,-2.03953,-2.03953,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,408,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9142,In2Si2O7,In2Si2O7,bulk,dft_3d,In-O-Si,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,In;O;Si,1,0.25,False,True,True,12,,2,False,4.0,-2.38316,-2.38316,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,409,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-153041,Rb2WO4,Rb2WO4,bulk,dft_3d,O-Rb-W,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,O;Rb;W,1,0.25,False,True,True,12,,2,False,4.0,-2.29441,-2.29441,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,410,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-53660,BaCO3,BaCO3,bulk,dft_3d,Ba-C-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ba;C;O,1,0.25,False,True,True,12,,2,False,4.0,-2.35225,-2.35225,0.0187,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,411,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-50354,TaCuO3,TaCuO3,bulk,dft_3d,Cu-O-Ta,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Cu;O;Ta,1,0.25,False,True,True,12,,2,False,4.0,-2.25044,-2.25044,0.0371,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,412,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10866,Ho2HgO4,Ho2HgO4,bulk,dft_3d,Hg-Ho-O,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Hg;Ho;O,1,0.25,False,True,True,12,,2,False,4.0,-2.83307,-2.83307,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,413,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-96786,Tl2CO3,Tl2CO3,bulk,dft_3d,C-O-Tl,oxide,oxide,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,C;O;Tl,1,0.25,False,True,True,12,,2,False,4.0,-1.19903,-1.19903,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,414,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12016,PdSeO3,PdSeO3,bulk,dft_3d,O-Pd-Se,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Pd;Se,1,0.25,False,True,True,12,,2,False,4.0,-0.66751,-0.66751,0.0126,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,415,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-152968,K2WO4,K2WO4,bulk,dft_3d,K-O-W,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,K;O;W,1,0.25,False,True,True,12,,2,False,4.0,-2.29962,-2.29962,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,416,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-49111,Sc2V2O7,Sc2V2O7,bulk,dft_3d,O-Sc-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Sc;V,1,0.25,False,True,True,12,,2,False,4.0,-3.11092,-3.11092,0.0193,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,417,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10010,Ca2As2O7,Ca2As2O7,bulk,dft_3d,As-Ca-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,As;Ca;O,1,0.25,False,True,True,12,,2,False,4.0,-2.19066,-2.19066,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,418,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-88000,RbTaO3,RbTaO3,bulk,dft_3d,O-Rb-Ta,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Rb;Ta,1,0.25,False,True,True,12,,2,False,4.0,-2.82716,-2.82716,0.0091,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,419,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-34264,Zn2P2O7,Zn2P2O7,bulk,dft_3d,O-P-Zn,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;P;Zn,1,0.25,False,True,True,12,,2,False,4.0,-2.07366,-2.07366,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,420,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-51397,V2Zn2O7,V2Zn2O7,bulk,dft_3d,O-V-Zn,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;V;Zn,1,0.25,False,True,True,12,,2,False,4.0,-2.15106,-2.15106,0.0279,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,421,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-50824,Sc2Ti2O7,Sc2Ti2O7,bulk,dft_3d,O-Sc-Ti,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Sc;Ti,1,0.25,False,True,True,12,,2,False,4.0,-3.49212,-3.49212,0.0218,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,422,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46356,Ho2V2O7,Ho2V2O7,bulk,dft_3d,Ho-O-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Ho;O;V,1,0.25,False,True,True,12,,2,False,4.0,-3.15209,-3.15209,0.0698,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,423,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9379,Na2CO3,Na2CO3,bulk,dft_3d,C-Na-O,oxide,oxide,AB2C3,max_phase_like,layered_carbide_nitride_candidate,0.58,False,False,False,C;Na;O,1,0.25,False,True,True,12,,2,False,4.0,-1.85429,-1.85429,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,424,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-143262,Ho2V2O7,Ho2V2O7,bulk,dft_3d,Ho-O-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Ho;O;V,1,0.25,False,True,True,12,,2,False,4.0,-3.15964,-3.15964,0.062200000000000005,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,425,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-118956,Y2Hf2O7,Y2Hf2O7,bulk,dft_3d,Hf-O-Y,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Hf;O;Y,1,0.25,False,True,True,12,,2,False,4.0,-3.73951,-3.73951,0.09530000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,426,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12522,HgI2O6,Hg(IO3)2,bulk,dft_3d,Hg-I-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Hg;I;O,1,0.25,False,True,True,4,,2,False,4.0,-0.37071000000000004,-0.37071000000000004,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,427,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-151145,V2Cd2O7,V2Cd2O7,bulk,dft_3d,Cd-O-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Cd;O;V,1,0.25,False,True,True,12,,2,False,4.0,-2.0881,-2.0881,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,428,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-49746,Zn2As2O7,Zn2As2O7,bulk,dft_3d,As-O-Zn,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,As;O;Zn,1,0.25,False,True,True,12,,2,False,4.0,-1.36703,-1.36703,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,429,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10682,Cd2As2O7,Cd2As2O7,bulk,dft_3d,As-Cd-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,As;Cd;O,1,0.25,False,True,True,12,,2,False,4.0,-1.29338,-1.29338,0.0006000000000000001,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,430,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9726,Mg2As2O7,Mg2As2O7,bulk,dft_3d,As-Mg-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,As;Mg;O,1,0.25,False,True,True,12,,2,False,4.0,-1.9775500000000001,-1.9775500000000001,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,431,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-86450,Yb2Si2O7,Yb2Si2O7,bulk,dft_3d,O-Si-Yb,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Si;Yb,1,0.25,False,True,True,12,,2,False,4.0,-2.83756,-2.83756,0.1448,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,432,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11671,V2Zn2O7,V2Zn2O7,bulk,dft_3d,O-V-Zn,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;V;Zn,1,0.25,False,True,True,12,,2,False,4.0,-2.15117,-2.15117,0.027800000000000002,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,433,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-142563,Ni2As2O7,Ni2As2O7,bulk,dft_3d,As-Ni-O,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,As;Ni;O,1,0.25,False,True,True,12,,2,False,4.0,-1.02498,-1.02498,0.057300000000000004,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,434,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-8744,USb2O6,U(SbO3)2,bulk,dft_3d,O-Sb-U,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,O;Sb;U,1,0.25,False,True,True,12,,2,False,4.0,-2.26805,-2.26805,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,435,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9731,Y2Si2O7,Y2Si2O7,bulk,dft_3d,O-Si-Y,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Si;Y,1,0.25,False,True,True,12,,2,False,4.0,-3.43477,-3.43477,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,436,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-42459,Dy2V2O7,Dy2V2O7,bulk,dft_3d,Dy-O-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Dy;O;V,1,0.25,False,True,True,12,,2,False,4.0,-3.14076,-3.14076,0.0736,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,437,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10095,Lu2Si2O7,Lu2Si2O7,bulk,dft_3d,Lu-O-Si,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Lu;O;Si,1,0.25,False,True,True,12,,2,False,4.0,-3.47103,-3.47103,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,438,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9725,Sc2Si2O7,Sc2Si2O7,bulk,dft_3d,O-Sc-Si,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,O;Sc;Si,1,0.25,False,True,True,12,,2,False,4.0,-3.35819,-3.35819,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,439,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-49865,Sm2Ge2O7,Sm2Ge2O7,bulk,dft_3d,Ge-O-Sm,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Ge;O;Sm,1,0.25,False,True,True,12,,2,False,4.0,-2.70019,-2.70019,0.031100000000000003,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,440,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-97334,NbCuO3,NbCuO3,bulk,dft_3d,Cu-Nb-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Cu;Nb;O,1,0.25,False,True,True,12,,2,False,4.0,-2.04292,-2.04292,0.0166,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,441,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-150989,V2Cd2O7,V2Cd2O7,bulk,dft_3d,Cd-O-V,oxide,oxide,A2B2O7,pyrochlore_like,pyrochlore_like_unknown_variant,0.72,False,False,False,Cd;O;V,1,0.25,False,True,True,12,,2,False,4.0,-2.08806,-2.08806,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,3.35,442,known_synthesized
